entry_zscore,lookback,max_holding_days,max_positions_per_side,min_history,min_holding_days,n_components,vol_target,zscore_window,total_return,cagr,vol,sharpe,sortino,calmar,max_dd,beta_mean_abs,avg_positions,avg_gross,total_costs,elapsed_s,combo_key
1.0,252,180,30,126,63,3,0.15,40,0.2782993398776732,0.009890117187387304,0.08097771421430969,-0.09470270351204405,-0.08388463108173759,0.044358593985128605,-0.2229583108676304,0.08421040286013817,59.809129950691904,2.0173673644979297,260854.25910054636,114.97705435752869,"{""entry_zscore"": 1.0, ""lookback"": 252, ""max_holding_days"": 180, ""max_positions_per_side"": 30, ""min_history"": 126, ""min_holding_days"": 63, ""n_components"": 3, ""vol_target"": 0.15, ""zscore_window"": 40}"
1.0,252,180,30,252,42,10,0.08,40,0.5155616830817047,0.016805484278726412,0.05862693693430365,-0.012851453757954129,0.02049176155731101,0.09888926365879777,-0.16994245539850672,0.06097346598709053,59.809129950691904,1.4857446427219623,275811.76276977954,117.63709092140198,"{""entry_zscore"": 1.0, ""lookback"": 252, ""max_holding_days"": 180, ""max_positions_per_side"": 30, ""min_history"": 252, ""min_holding_days"": 42, ""n_components"": 10, ""vol_target"": 0.08, ""zscore_window"": 40}"
1.0,252,180,30,252,63,8,0.1,40,0.08116211603391088,0.0031328112942643482,0.06382613994196872,-0.2260220399754726,-0.2901835276287223,0.016002867239152993,-0.19576562421261223,0.06600040557446597,59.809129950691904,1.664029633176541,198258.41642895818,116.89672708511353,"{""entry_zscore"": 1.0, ""lookback"": 252, ""max_holding_days"": 180, ""max_positions_per_side"": 30, ""min_history"": 252, ""min_holding_days"": 63, ""n_components"": 8, ""vol_target"": 0.1, ""zscore_window"": 40}"
1.0,252,180,50,126,42,3,0.15,90,-0.07134588726051305,-0.0029624825599515736,0.07773859884404306,-0.2639796512004177,-0.3356986280749989,-0.008420719900761743,-0.3518087045839853,0.09153828478474979,99.68188325115317,2.151923069727778,323015.2219546377,118.0895025730133,"{""entry_zscore"": 1.0, ""lookback"": 252, ""max_holding_days"": 180, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 42, ""n_components"": 3, ""vol_target"": 0.15, ""zscore_window"": 90}"
1.0,252,180,50,126,63,3,0.1,60,0.16194836307359073,0.006034477999612653,0.06054309791065565,-0.19035113903656292,-0.2396246797041212,0.024833719060623215,-0.24299533971860976,0.07084751014991138,99.68188325115317,1.80343521594222,259530.770296701,118.65211462974548,"{""entry_zscore"": 1.0, ""lookback"": 252, ""max_holding_days"": 180, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 63, ""n_components"": 3, ""vol_target"": 0.1, ""zscore_window"": 60}"
1.0,504,90,30,126,21,3,0.2,90,0.12666410279324358,0.004791753848935487,0.09454903148819435,-0.13503228534251846,-0.13630186695287907,0.01235317978332119,-0.3878963904828081,0.11622149755711728,57.442341339271515,2.182196892511832,484135.89686909836,100.6931676864624,"{""entry_zscore"": 1.0, ""lookback"": 504, ""max_holding_days"": 90, ""max_positions_per_side"": 30, ""min_history"": 126, ""min_holding_days"": 21, ""n_components"": 3, ""vol_target"": 0.2, ""zscore_window"": 90}"
1.0,504,90,30,252,21,3,0.1,90,0.08978176899235746,0.0034521548053290108,0.06675619486736671,-0.21131777912756816,-0.2749461304172098,0.012065304239594279,-0.28612248284632535,0.08243066928616756,57.442341339271515,1.5428063412095847,310947.06627312343,100.05576801300049,"{""entry_zscore"": 1.0, ""lookback"": 504, ""max_holding_days"": 90, ""max_positions_per_side"": 30, ""min_history"": 252, ""min_holding_days"": 21, ""n_components"": 3, ""vol_target"": 0.1, ""zscore_window"": 90}"
1.0,504,90,50,126,21,5,0.1,40,0.8785747613016663,0.025594747041106425,0.06211412473316164,0.12937188486386467,0.22772510082072175,0.13112357435651847,-0.19519561731527835,0.07204931150880299,95.73723556545252,1.6862641396651572,474887.25423195417,104.29006147384644,"{""entry_zscore"": 1.0, ""lookback"": 504, ""max_holding_days"": 90, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 21, ""n_components"": 5, ""vol_target"": 0.1, ""zscore_window"": 40}"
1.0,504,90,50,126,21,10,0.1,40,0.22196645009764504,0.008067403991141697,0.0605092968051946,-0.15686055131534074,-0.1867511179507247,0.034000540844902095,-0.2372728136279424,0.06649173376326527,95.73723556545252,1.7530602698073348,398823.1665580346,105.08238530158997,"{""entry_zscore"": 1.0, ""lookback"": 504, ""max_holding_days"": 90, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 21, ""n_components"": 10, ""vol_target"": 0.1, ""zscore_window"": 40}"
1.0,504,90,50,126,63,3,0.2,90,0.22755537514147361,0.00825180533944625,0.08378022256945293,-0.11108970617195905,-0.10729461885663978,0.02349105153529296,-0.35127441302696627,0.09777653677469865,95.73723556545252,2.4383724626587604,517950.0184957923,105.40049409866333,"{""entry_zscore"": 1.0, ""lookback"": 504, ""max_holding_days"": 90, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 63, ""n_components"": 3, ""vol_target"": 0.2, ""zscore_window"": 90}"
1.0,504,120,30,126,63,10,0.15,40,-0.18626238305597442,-0.008227705766247984,0.0787374373800103,-0.3275015325873782,-0.4268929896518227,-0.021181797983214058,-0.3884328314701233,0.07845658207494526,57.442341339271515,1.9501848679463314,205474.657891637,107.71817469596863,"{""entry_zscore"": 1.0, ""lookback"": 504, ""max_holding_days"": 120, ""max_positions_per_side"": 30, ""min_history"": 126, ""min_holding_days"": 63, ""n_components"": 10, ""vol_target"": 0.15, ""zscore_window"": 40}"
1.0,504,120,50,252,21,8,0.1,90,0.8250705408496672,0.024407611627690562,0.058622541481211474,0.11682683498424334,0.2202733967350836,0.17287768218267105,-0.14118428312742115,0.07626357535087332,95.73723556545252,1.7463165952384672,469827.551627944,105.89117503166199,"{""entry_zscore"": 1.0, ""lookback"": 504, ""max_holding_days"": 120, ""max_positions_per_side"": 50, ""min_history"": 252, ""min_holding_days"": 21, ""n_components"": 8, ""vol_target"": 0.1, ""zscore_window"": 90}"
1.0,504,120,50,252,21,8,0.15,60,1.81377182036681,0.04233834792610591,0.07213266766945828,0.3435256601342871,0.574087422400023,0.14713388971023297,-0.2877538819199812,0.08584240771309834,95.73723556545252,2.1295270473122088,766513.5105635894,105.67628836631775,"{""entry_zscore"": 1.0, ""lookback"": 504, ""max_holding_days"": 120, ""max_positions_per_side"": 50, ""min_history"": 252, ""min_holding_days"": 21, ""n_components"": 8, ""vol_target"": 0.15, ""zscore_window"": 60}"
1.0,504,180,30,126,63,3,0.08,40,0.45360531018565853,0.015105769227219623,0.057589140027028085,-0.04259755258260768,-0.024300616012332337,0.0858700147790336,-0.17591436622074408,0.05746728279280984,57.442341339271515,1.4014511442489312,210648.40939208752,101.26698207855225,"{""entry_zscore"": 1.0, ""lookback"": 504, ""max_holding_days"": 180, ""max_positions_per_side"": 30, ""min_history"": 126, ""min_holding_days"": 63, ""n_components"": 3, ""vol_target"": 0.08, ""zscore_window"": 40}"
1.0,504,180,30,252,42,10,0.2,60,0.5907605852203828,0.018781072227790574,0.08905044673713573,0.01372420492948304,0.08551882091493557,0.05512328010920374,-0.340710353059247,0.10635053293200639,57.442341339271515,2.2740175111786574,526516.1164772903,102.05387282371521,"{""entry_zscore"": 1.0, ""lookback"": 504, ""max_holding_days"": 180, ""max_positions_per_side"": 30, ""min_history"": 252, ""min_holding_days"": 42, ""n_components"": 10, ""vol_target"": 0.2, ""zscore_window"": 60}"
1.0,504,180,50,126,63,5,0.2,60,0.5366686907101592,0.01736933173142563,0.08267434256259279,-0.0022932618561670097,0.05823369417458372,0.05498693515100128,-0.315881066724799,0.09069717705095519,95.73723556545252,2.467143410447806,430816.1300259774,105.33591961860657,"{""entry_zscore"": 1.0, ""lookback"": 504, ""max_holding_days"": 180, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 63, ""n_components"": 5, ""vol_target"": 0.2, ""zscore_window"": 60}"
1.25,126,90,30,252,63,10,0.15,90,0.11716459339205065,0.004450793783154383,0.07922461817000594,-0.16545528608828816,-0.19351677355028904,0.016743781188277816,-0.2658177225984264,0.08112398201943762,59.809129950691904,2.0302197036923157,297337.597343278,107.25273251533508,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 90, ""max_positions_per_side"": 30, ""min_history"": 252, ""min_holding_days"": 63, ""n_components"": 10, ""vol_target"": 0.15, ""zscore_window"": 90}"
1.25,126,90,50,126,42,5,0.08,60,0.3078214969570652,0.010814768692921195,0.053088454775447255,-0.12703622630029915,-0.15428944433353436,0.0522008288175028,-0.20717618738833188,0.05616917423101392,99.68188325115317,1.6372542649815107,312155.68586650107,108.10801720619202,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 90, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 42, ""n_components"": 5, ""vol_target"": 0.08, ""zscore_window"": 60}"
1.25,126,90,50,126,63,8,0.1,90,0.11494465611534954,0.004370713826454153,0.05952237317887069,-0.2215673051479661,-0.2935655387533477,0.01921437211896772,-0.22747107214289586,0.0649102333354855,99.68188325115317,1.8262078192697007,270987.8483769127,112.0919942855835,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 90, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 63, ""n_components"": 8, ""vol_target"": 0.1, ""zscore_window"": 90}"
1.25,126,90,50,252,21,8,0.2,90,1.0430542558990963,0.029050906010482658,0.08450355459253692,0.13599404685621927,0.27446895665399673,0.1057354175336533,-0.2747509461646225,0.09232945443422345,99.68188325115317,2.546920690635517,741944.506229996,110.56950736045837,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 90, ""max_positions_per_side"": 50, ""min_history"": 252, ""min_holding_days"": 21, ""n_components"": 8, ""vol_target"": 0.2, ""zscore_window"": 90}"
1.25,126,120,30,126,21,5,0.1,60,0.8884468208376743,0.02581023307903596,0.06597780752352479,0.12506186157195048,0.23585856322326237,0.15965688349356244,-0.16166063444471945,0.06959514538747638,59.809129950691904,1.6268345904870778,397001.5736986906,104.95257353782654,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 120, ""max_positions_per_side"": 30, ""min_history"": 126, ""min_holding_days"": 21, ""n_components"": 5, ""vol_target"": 0.1, ""zscore_window"": 60}"
1.25,126,120,30,126,42,10,0.15,60,0.21880239926564782,0.007962649868102467,0.07925104726544685,-0.12108705324061479,-0.12555721940726977,0.021804317420026715,-0.36518684417926217,0.07908460139585828,59.809129950691904,2.0154040772539887,346719.5181914622,106.59003710746765,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 120, ""max_positions_per_side"": 30, ""min_history"": 126, ""min_holding_days"": 42, ""n_components"": 10, ""vol_target"": 0.15, ""zscore_window"": 60}"
1.25,126,120,30,126,63,5,0.15,40,0.19955003100164626,0.007319567381773862,0.07826060734385609,-0.1308366828913716,-0.1399419665606928,0.03263326970497222,-0.22429770133204285,0.07011599069666709,59.809129950691904,2.059428456542537,273679.5699884624,105.40812015533447,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 120, ""max_positions_per_side"": 30, ""min_history"": 126, ""min_holding_days"": 63, ""n_components"": 5, ""vol_target"": 0.15, ""zscore_window"": 40}"
1.25,126,120,30,126,63,8,0.08,60,0.062450385077356785,0.0024310776834735037,0.059055210877175815,-0.2561644897974846,-0.33538778501014976,0.010494796412366315,-0.23164600702581484,0.0593197400012749,59.809129950691904,1.470085491328099,198013.56296442467,105.0536618232727,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 120, ""max_positions_per_side"": 30, ""min_history"": 126, ""min_holding_days"": 63, ""n_components"": 8, ""vol_target"": 0.08, ""zscore_window"": 60}"
1.25,126,120,30,126,63,10,0.08,60,0.014240708940110203,0.0005669406978918712,0.0576241617703304,-0.29487604553000357,-0.3972217173847782,0.00218706635018597,-0.2592242790638991,0.059200862607370924,59.809129950691904,1.4934109246854432,176511.0906319778,105.18327188491821,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 120, ""max_positions_per_side"": 30, ""min_history"": 126, ""min_holding_days"": 63, ""n_components"": 10, ""vol_target"": 0.08, ""zscore_window"": 60}"
1.25,126,120,30,252,63,3,0.2,60,-0.06584909004812556,-0.0027266012557234376,0.09199035828579243,-0.2205179682028108,-0.2523426882657406,-0.007185432289263037,-0.3794623824926596,0.09738453852942962,59.809129950691904,2.311629847742463,342757.51469564106,107.45401763916016,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 120, ""max_positions_per_side"": 30, ""min_history"": 252, ""min_holding_days"": 63, ""n_components"": 3, ""vol_target"": 0.2, ""zscore_window"": 60}"
1.25,126,120,50,126,42,10,0.15,60,0.8162213896163575,0.02420805574149698,0.07125318596170274,0.09331695143235638,0.19520234907518091,0.09474360027776407,-0.2555112500530393,0.0768260691474964,99.68188325115317,2.2632986434984743,475370.0931803507,114.25551509857178,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 120, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 42, ""n_components"": 10, ""vol_target"": 0.15, ""zscore_window"": 60}"
1.25,126,120,50,126,63,10,0.1,60,0.15608335535739237,0.005830442358286003,0.05744698447183024,-0.20416186153641008,-0.2757588657852644,0.024511176175029313,-0.23786873043757684,0.06388828766177956,99.68188325115317,1.8439771194533954,248569.7397262378,111.2353265285492,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 120, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 63, ""n_components"": 10, ""vol_target"": 0.1, ""zscore_window"": 60}"
1.25,126,180,30,126,21,3,0.2,60,0.7872265451707003,0.02354759485502056,0.09439393927052156,0.0634433656820874,0.16324892083774464,0.10521308655089007,-0.2238086119033389,0.10291220751958209,59.809129950691904,2.2762999623893996,484202.64930312464,106.61054039001465,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 180, ""max_positions_per_side"": 30, ""min_history"": 126, ""min_holding_days"": 21, ""n_components"": 3, ""vol_target"": 0.2, ""zscore_window"": 60}"
1.25,126,180,30,126,42,8,0.1,60,0.07283572623481716,0.0028220035289800993,0.06652034105705878,-0.2215400866042945,-0.28255092988240865,0.011398851079036541,-0.24756911985366703,0.06629003437463399,59.809129950691904,1.6437074856699792,257473.93088444666,105.45928049087524,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 180, ""max_positions_per_side"": 30, ""min_history"": 126, ""min_holding_days"": 42, ""n_components"": 8, ""vol_target"": 0.1, ""zscore_window"": 60}"
1.25,126,180,30,252,42,8,0.1,40,0.2469096403137936,0.008884212059013574,0.0637284081502652,-0.13612004191663518,-0.1582663969774365,0.03174778961181415,-0.27983718449827244,0.06372176173371083,59.809129950691904,1.6792738003078678,328043.7312663839,107.17884945869446,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 180, ""max_positions_per_side"": 30, ""min_history"": 252, ""min_holding_days"": 42, ""n_components"": 8, ""vol_target"": 0.1, ""zscore_window"": 40}"
1.25,126,180,30,252,42,10,0.2,90,0.11874495005245223,0.004507709079326405,0.09323360066823817,-0.13998404518155494,-0.14216301329101558,0.011320224978961863,-0.3981996018368701,0.09495439065057668,59.809129950691904,2.298170206669739,400387.75031663204,107.31909966468811,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 180, ""max_positions_per_side"": 30, ""min_history"": 252, ""min_holding_days"": 42, ""n_components"": 10, ""vol_target"": 0.2, ""zscore_window"": 90}"
1.25,126,180,50,126,21,3,0.08,60,0.5311930538534573,0.01722377444061718,0.055051234006190906,-0.006087987183961033,0.02847881770335985,0.10657078506533783,-0.16161816233273874,0.06473087064838004,99.68188325115317,1.5850216898664544,301686.3433282596,108.49601578712463,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 180, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 21, ""n_components"": 3, ""vol_target"": 0.08, ""zscore_window"": 60}"
1.25,126,180,50,126,42,10,0.08,40,0.2050101386267542,0.007502950847440237,0.05248462286459482,-0.1915984959292039,-0.2489743301064385,0.04282964977886847,-0.17518123277165076,0.05350182391320256,99.68188325115317,1.6799987242764778,271846.14378278394,108.95859265327454,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 180, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 42, ""n_components"": 10, ""vol_target"": 0.08, ""zscore_window"": 40}"
1.25,126,180,50,252,21,5,0.15,60,0.8387903818597933,0.024715176823593588,0.07470754247676614,0.09579020991235329,0.1995381526237516,0.10209058798276653,-0.24209065019554643,0.08294103278009497,99.68188325115317,2.202088531044009,557064.3806556767,109.88223648071289,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 180, ""max_positions_per_side"": 50, ""min_history"": 252, ""min_holding_days"": 21, ""n_components"": 5, ""vol_target"": 0.15, ""zscore_window"": 60}"
1.25,126,180,50,252,42,8,0.08,90,0.4227004202209641,0.01423175156803902,0.05391794498936029,-0.061708102568182925,-0.05801971963389417,0.06614643945557183,-0.21515521750188793,0.05809714939034411,99.68188325115317,1.6122334429488296,275074.24244885205,111.04258751869202,"{""entry_zscore"": 1.25, ""lookback"": 126, ""max_holding_days"": 180, ""max_positions_per_side"": 50, ""min_history"": 252, ""min_holding_days"": 42, ""n_components"": 8, ""vol_target"": 0.08, ""zscore_window"": 90}"
1.25,189,90,30,252,42,3,0.15,40,1.3817294585556978,0.03539692307117703,0.08429399912515474,0.21161645678933944,0.37452087157331615,0.17893719605362307,-0.1978175798651134,0.08696655611934509,59.809129950691904,1.9797857241423151,553670.9731197733,114.78304123878479,"{""entry_zscore"": 1.25, ""lookback"": 189, ""max_holding_days"": 90, ""max_positions_per_side"": 30, ""min_history"": 252, ""min_holding_days"": 42, ""n_components"": 3, ""vol_target"": 0.15, ""zscore_window"": 40}"
1.25,189,90,50,126,21,3,0.1,60,1.3750428318431722,0.03528025165235804,0.06390096284937714,0.2773248667069602,0.44512205701813884,0.23322919290764824,-0.15126859211971788,0.07540696137568596,99.68188325115317,1.7630376361549354,539135.1467262803,113.34013748168945,"{""entry_zscore"": 1.25, ""lookback"": 189, ""max_holding_days"": 90, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 21, ""n_components"": 3, ""vol_target"": 0.1, ""zscore_window"": 60}"
1.25,189,90,50,126,63,8,0.15,60,-0.14853714374271976,-0.006424549592837003,0.07122729606873357,-0.33671747439915894,-0.43978200542954277,-0.023630113052316007,-0.2718797653914452,0.07581208685683094,99.68188325115317,2.286981820596722,294584.57055632706,117.5183973312378,"{""entry_zscore"": 1.25, ""lookback"": 189, ""max_holding_days"": 90, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 63, ""n_components"": 8, ""vol_target"": 0.15, ""zscore_window"": 60}"
1.25,189,90,50,252,21,8,0.15,90,0.7763726956456174,0.023297710894258028,0.07455246349040819,0.07697646701223043,0.1710805688857247,0.10049195855375168,-0.23183656911011863,0.08991776459523168,99.68188325115317,2.2296891054013335,603764.7483973067,115.00966215133667,"{""entry_zscore"": 1.25, ""lookback"": 189, ""max_holding_days"": 90, ""max_positions_per_side"": 50, ""min_history"": 252, ""min_holding_days"": 21, ""n_components"": 8, ""vol_target"": 0.15, ""zscore_window"": 90}"
1.25,189,90,50,252,42,10,0.2,40,0.43362894858424417,0.014542884800744504,0.08354052689201294,-0.036102727133409535,0.0064105459169241565,0.055042857390922705,-0.26421020801043693,0.08794165835185822,99.68188325115317,2.6259953263162634,594082.5131950909,114.3552794456482,"{""entry_zscore"": 1.25, ""lookback"": 189, ""max_holding_days"": 90, ""max_positions_per_side"": 50, ""min_history"": 252, ""min_holding_days"": 42, ""n_components"": 10, ""vol_target"": 0.2, ""zscore_window"": 40}"
1.25,189,90,50,252,63,8,0.15,40,-0.056578758955940556,-0.002331790111594678,0.07059826432385821,-0.28174511016386067,-0.36371590668555653,-0.010165972930131793,-0.229372055938029,0.07581382212129238,99.68188325115317,2.295192981300443,308171.48139936884,115.37029027938843,"{""entry_zscore"": 1.25, ""lookback"": 189, ""max_holding_days"": 90, ""max_positions_per_side"": 50, ""min_history"": 252, ""min_holding_days"": 63, ""n_components"": 8, ""vol_target"": 0.15, ""zscore_window"": 40}"
1.25,189,120,30,126,63,8,0.08,40,-0.07226070208013302,-0.0030018695874940438,0.0573236260774952,-0.35867925046134086,-0.4904971326908474,-0.016171152810778272,-0.18563114347007226,0.0580770482433232,59.809129950691904,1.4881604481425417,171721.53948021354,110.69664788246155,"{""entry_zscore"": 1.25, ""lookback"": 189, ""max_holding_days"": 120, ""max_positions_per_side"": 30, ""min_history"": 126, ""min_holding_days"": 63, ""n_components"": 8, ""vol_target"": 0.08, ""zscore_window"": 40}"
1.25,189,120,30,252,42,8,0.1,60,0.3993013908205054,0.013557797261364746,0.06486605600844014,-0.061682929910564475,-0.04551645436838427,0.058672475577680294,-0.2310759368490375,0.06836217809013748,59.809129950691904,1.6651178274136482,310161.52257404994,117.80628299713135,"{""entry_zscore"": 1.25, ""lookback"": 189, ""max_holding_days"": 120, ""max_positions_per_side"": 30, ""min_history"": 252, ""min_holding_days"": 42, ""n_components"": 8, ""vol_target"": 0.1, ""zscore_window"": 60}"
1.25,189,120,50,126,21,10,0.2,90,1.130328196025808,0.030777728862419806,0.08383474756280217,0.157676901273058,0.30002931364956065,0.15243134771451267,-0.20191206942592377,0.1030333865783967,99.67886114203912,2.6060801277686023,722534.432213825,113.45962309837341,"{""entry_zscore"": 1.25, ""lookback"": 189, ""max_holding_days"": 120, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 21, ""n_components"": 10, ""vol_target"": 0.2, ""zscore_window"": 90}"
1.25,189,120,50,126,42,8,0.1,40,0.3158108908000783,0.011061556588572108,0.05843314382292459,-0.11119321388603676,-0.12551732307800245,0.048536268792898955,-0.227902903615666,0.06228838650451491,99.68188325115317,1.8496288730011285,335149.84013154934,113.34117245674133,"{""entry_zscore"": 1.25, ""lookback"": 189, ""max_holding_days"": 120, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 42, ""n_components"": 8, ""vol_target"": 0.1, ""zscore_window"": 40}"
1.25,189,120,50,252,42,5,0.1,40,0.1642509440169866,0.006114311523157889,0.06131515596491516,-0.18665228758610491,-0.22867395973198987,0.022776876011327222,-0.26844381644423787,0.05941464035363157,99.68188325115317,1.8314799950080234,303554.3139429471,114.6366217136383,"{""entry_zscore"": 1.25, ""lookback"": 189, ""max_holding_days"": 120, ""max_positions_per_side"": 50, ""min_history"": 252, ""min_holding_days"": 42, ""n_components"": 5, ""vol_target"": 0.1, ""zscore_window"": 40}"
1.25,189,180,30,252,21,8,0.1,90,0.03188274892212628,0.0012587892879780682,0.06591187155400932,-0.24730198028701747,-0.32772347583798667,0.0038395322627232794,-0.32784964465573785,0.08255905757459833,59.809129950691904,1.6348963517628556,298343.2973682464,112.49248170852661,"{""entry_zscore"": 1.25, ""lookback"": 189, ""max_holding_days"": 180, ""max_positions_per_side"": 30, ""min_history"": 252, ""min_holding_days"": 21, ""n_components"": 8, ""vol_target"": 0.1, ""zscore_window"": 90}"
1.25,189,180,30,252,21,8,0.2,90,0.06274902861262577,0.0024423703753400083,0.09365767984729097,-0.16140219677676912,-0.17565949114275134,0.005556978631538794,-0.4395140844123935,0.11762073852380318,59.809129950691904,2.310103204897277,486914.5685624904,112.44911170005798,"{""entry_zscore"": 1.25, ""lookback"": 189, ""max_holding_days"": 180, ""max_positions_per_side"": 30, ""min_history"": 252, ""min_holding_days"": 21, ""n_components"": 8, ""vol_target"": 0.2, ""zscore_window"": 90}"
1.25,189,180,30,252,63,5,0.15,40,-0.18804066251698592,-0.008314669985054701,0.0803533381927243,-0.3219977690373736,-0.42171054503404987,-0.022117542969666105,-0.3759309972386242,0.07788242844886313,59.809129950691904,2.0309885024379435,215049.6080995542,111.44103169441223,"{""entry_zscore"": 1.25, ""lookback"": 189, ""max_holding_days"": 180, ""max_positions_per_side"": 30, ""min_history"": 252, ""min_holding_days"": 63, ""n_components"": 5, ""vol_target"": 0.15, ""zscore_window"": 40}"
1.25,189,180,50,126,21,3,0.2,60,1.9889819726467355,0.04486519423835689,0.09161128098909976,0.2980666605229303,0.5068468792447071,0.21939129931473908,-0.2044985119213557,0.11018881436043186,99.68188325115317,2.4831345610653712,871564.1957711339,113.08603072166443,"{""entry_zscore"": 1.25, ""lookback"": 189, ""max_holding_days"": 180, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 21, ""n_components"": 3, ""vol_target"": 0.2, ""zscore_window"": 60}"
1.25,189,180,50,126,42,5,0.15,90,-0.02820872048116496,-0.0011462784369669077,0.07480428908587138,-0.25005523497726756,-0.31526614237654116,-0.0032726440710270015,-0.3502606492148074,0.09424393642326512,99.68188325115317,2.208321751315811,349824.3732939851,113.60871195793152,"{""entry_zscore"": 1.25, ""lookback"": 189, ""max_holding_days"": 180, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 42, ""n_components"": 5, ""vol_target"": 0.15, ""zscore_window"": 90}"
1.25,189,180,50,126,42,8,0.1,60,0.6611749235715076,0.020551311834014374,0.05799281747060042,0.05159925516333573,0.11702674687894199,0.07731212130325711,-0.2658226354105816,0.064053581953424,99.68188325115317,1.8528763059782345,396551.64316321514,112.17184162139893,"{""entry_zscore"": 1.25, ""lookback"": 189, ""max_holding_days"": 180, ""max_positions_per_side"": 50, ""min_history"": 126, ""min_holding_days"": 42, ""n_components"": 8, ""vol_target"": 0.1, ""zscore_window"": 60}"
1.25,252,90,30,126,63,8,0.1,40,-0.19927304299941007,-0.008868235028805183,0.06418872611543446,-0.41171031543744513,-0.569548686189712,-0.030537356245478858,-0.29040611628317203,0.06448378341181253,59.809129950691904,1.6707284601122752,206809.57307458908,115.5529236793518,"{""entry_zscore"": 1.25, ""lookback"": 252, ""max_holding_days"": 90, ""max_positions_per_side"": 30, ""min_history"": 126, ""min_holding_days"": 63, ""n_components"": 8, ""vol_target"": 0.1, ""zscore_window"": 40}"
1.25,252,90,30,252,63,8,0.08,60,-0.034885532961554166,-0.0014222671834887013,0.05899343623953329,-0.3217509275799218,-0.4322366271788546,-0.005841957534285442,-0.24345729580224784,0.06163030672428969,59.809129950691904,1.4995652433406859,223396.3549434085,116.39164638519287,"{""entry_zscore"": 1.25, ""lookback"": 252, ""max_holding_days"": 90, ""max_positions_per_side"": 30, ""min_history"": 252, ""min_holding_days"": 63, ""n_components"": 8, ""vol_target"": 0.08, ""zscore_window"": 60}"
1.25,252,120,30,126,42,8,0.08,40,0.20883707680941876,0.00763100776227299,0.058284335471257866,-0.17033595399455034,-0.20830521073897174,0.04186249900327525,-0.18228743968858507,0.06130023289583284,59.809129950691904,1.4921774601109417,249301.3641926507,115.04320454597473,"{""entry_zscore"": 1.25, ""lookback"": 252, ""max_holding_days"": 120, ""max_positions_per_side"": 30, ""min_history"": 126, ""min_holding_days"": 42, ""n_components"": 8, ""vol_target"": 0.08, ""zscore_window"": 40}"
