Date,rate_pct
2016-01-06,0.1983
2016-01-07,0.1983
2016-01-08,0.1933
2016-01-11,0.1882
2016-01-12,0.2085
2016-01-13,0.2187
2016-01-14,0.2441
2016-01-15,0.2289
2016-01-18,0.2289
2016-01-19,0.239
2016-01-20,0.2594
2016-01-21,0.2798
2016-01-22,0.295
2016-01-25,0.2849
2016-01-26,0.3103
2016-01-27,0.3154
2016-01-28,0.3256
2016-01-29,0.3103
2016-02-01,0.3001
2016-02-02,0.3358
2016-02-03,0.3307
2016-02-04,0.29
2016-02-05,0.2899
2016-02-08,0.2645
2016-02-09,0.3052
2016-02-10,0.3052
2016-02-11,0.2798
2016-02-12,0.2798
2016-02-15,0.2798
2016-02-16,0.2798
2016-02-17,0.3001
2016-02-18,0.29
2016-02-19,0.2899
2016-02-22,0.3001
2016-02-23,0.3205
2016-02-24,0.3307
2016-02-25,0.3205
2016-02-26,0.3103
2016-02-29,0.3154
2016-03-01,0.3256
2016-03-02,0.295
2016-03-03,0.2747
2016-03-04,0.2645
2016-03-07,0.2747
2016-03-08,0.3001
2016-03-09,0.3001
2016-03-10,0.3103
2016-03-11,0.3154
2016-03-14,0.3154
2016-03-15,0.3307
2016-03-16,0.295
2016-03-17,0.2798
2016-03-18,0.2849
2016-03-21,0.3001
2016-03-22,0.2951
2016-03-23,0.3001
2016-03-24,0.2798
2016-03-25,0.2798
2016-03-28,0.2645
2016-03-29,0.2238
2016-03-30,0.1933
2016-03-31,0.1983
2016-04-01,0.2238
2016-04-04,0.1933
2016-04-05,0.2136
2016-04-06,0.2289
2016-04-07,0.2289
2016-04-08,0.2238
2016-04-11,0.2136
2016-04-12,0.2238
2016-04-13,0.2238
2016-04-14,0.2187
2016-04-15,0.2187
2016-04-18,0.2034
2016-04-19,0.2085
2016-04-20,0.2238
2016-04-21,0.2289
2016-04-22,0.2289
2016-04-25,0.2492
2016-04-26,0.2441
2016-04-27,0.234
2016-04-28,0.2085
2016-04-29,0.2085
2016-05-02,0.1882
2016-05-03,0.1983
2016-05-04,0.1882
2016-05-05,0.1882
2016-05-06,0.1933
2016-05-09,0.2136
2016-05-10,0.2441
2016-05-11,0.2543
2016-05-12,0.2645
2016-05-13,0.2645
2016-05-16,0.2645
2016-05-17,0.2849
2016-05-18,0.295
2016-05-19,0.3001
2016-05-20,0.3052
2016-05-23,0.3205
2016-05-24,0.346
2016-05-25,0.3256
2016-05-26,0.2849
2016-05-27,0.3103
2016-05-30,0.3103
2016-05-31,0.2849
2016-06-01,0.2892
2016-06-02,0.2739
2016-06-03,0.279
2016-06-06,0.2587
2016-06-07,0.2638
2016-06-08,0.2333
2016-06-09,0.2486
2016-06-10,0.2435
2016-06-13,0.2536
2016-06-14,0.2645
2016-06-15,0.2543
2016-06-16,0.2543
2016-06-17,0.2543
2016-06-20,0.2492
2016-06-21,0.2689
2016-06-22,0.2638
2016-06-23,0.2841
2016-06-24,0.2485
2016-06-27,0.2435
2016-06-28,0.2536
2016-06-29,0.2587
2016-06-30,0.2587
2016-07-01,0.2536
2016-07-04,0.2536
2016-07-05,0.2435
2016-07-06,0.2689
2016-07-07,0.2841
2016-07-08,0.2739
2016-07-11,0.279
2016-07-12,0.29
2016-07-13,0.3001
2016-07-14,0.3103
2016-07-15,0.3001
2016-07-18,0.295
2016-07-19,0.3095
2016-07-20,0.3196
2016-07-21,0.3095
2016-07-22,0.3145
2016-07-25,0.3044
2016-07-26,0.3044
2016-07-27,0.279
2016-07-28,0.2384
2016-07-29,0.2536
2016-08-01,0.2536
2016-08-02,0.2689
2016-08-03,0.2638
2016-08-04,0.2536
2016-08-05,0.2587
2016-08-08,0.2587
2016-08-09,0.2798
2016-08-10,0.2798
2016-08-11,0.2798
2016-08-12,0.2747
2016-08-15,0.2849
2016-08-16,0.2739
2016-08-17,0.2942
2016-08-18,0.2942
2016-08-19,0.2993
2016-08-22,0.2892
2016-08-23,0.2993
2016-08-24,0.3146
2016-08-25,0.3196
2016-08-26,0.3145
2016-08-29,0.3095
2016-08-30,0.3247
2016-08-31,0.3298
2016-09-01,0.3247
2016-09-02,0.3196
2016-09-05,0.3196
2016-09-06,0.3095
2016-09-07,0.3358
2016-09-08,0.3409
2016-09-09,0.3358
2016-09-12,0.3612
2016-09-13,0.3501
2016-09-14,0.3196
2016-09-15,0.2841
2016-09-16,0.279
2016-09-19,0.2485
2016-09-20,0.2892
2016-09-21,0.2029
2016-09-22,0.1674
2016-09-23,0.1674
2016-09-26,0.1826
2016-09-27,0.2536
2016-09-28,0.2739
2016-09-29,0.2536
2016-09-30,0.2739
2016-10-03,0.2993
2016-10-04,0.3205
2016-10-05,0.3205
2016-10-06,0.3205
2016-10-07,0.3154
2016-10-10,0.3154
2016-10-11,0.3307
2016-10-12,0.3399
2016-10-13,0.2841
2016-10-14,0.2892
2016-10-17,0.2993
2016-10-18,0.3349
2016-10-19,0.3298
2016-10-20,0.3298
2016-10-21,0.3247
2016-10-24,0.3196
2016-10-25,0.3298
2016-10-26,0.3247
2016-10-27,0.2841
2016-10-28,0.279
2016-10-31,0.2993
2016-11-01,0.3511
2016-11-02,0.3612
2016-11-03,0.3663
2016-11-04,0.3663
2016-11-07,0.402
2016-11-08,0.4161
2016-11-09,0.4263
2016-11-10,0.4669
2016-11-11,0.4669
2016-11-14,0.5126
2016-11-15,0.4822
2016-11-16,0.4568
2016-11-17,0.4263
2016-11-18,0.4313
2016-11-21,0.4313
2016-11-22,0.4822
2016-11-23,0.4923
2016-11-24,0.4923
2016-11-25,0.4923
2016-11-28,0.4618
2016-11-29,0.4771
2016-11-30,0.4771
2016-12-01,0.4669
2016-12-02,0.4618
2016-12-05,0.4618
2016-12-06,0.4873
2016-12-07,0.4974
2016-12-08,0.5025
2016-12-09,0.533
2016-12-12,0.5025
2016-12-13,0.533
2016-12-14,0.533
2016-12-15,0.4974
2016-12-16,0.4923
2016-12-19,0.4872
2016-12-20,0.5076
2016-12-21,0.5025
2016-12-22,0.5025
2016-12-23,0.5076
2016-12-26,0.5076
2016-12-27,0.5126
2016-12-28,0.5076
2016-12-29,0.4466
2016-12-30,0.4974
2017-01-02,0.4974
2017-01-03,0.4872
2017-01-04,0.5279
2017-01-05,0.5127
2017-01-06,0.5126
2017-01-09,0.4974
2017-01-10,0.5076
2017-01-11,0.5076
2017-01-12,0.5127
2017-01-13,0.5228
2017-01-16,0.5228
2017-01-17,0.5228
2017-01-18,0.5228
2017-01-19,0.5025
2017-01-20,0.4974
2017-01-23,0.4872
2017-01-24,0.5025
2017-01-25,0.4923
2017-01-26,0.4974
2017-01-27,0.5076
2017-01-30,0.5025
2017-01-31,0.5127
2017-02-01,0.5025
2017-02-02,0.4974
2017-02-03,0.4974
2017-02-06,0.5177
2017-02-07,0.5178
2017-02-08,0.533
2017-02-09,0.5381
2017-02-10,0.533
2017-02-13,0.533
2017-02-14,0.5381
2017-02-15,0.533
2017-02-16,0.5177
2017-02-17,0.5126
2017-02-20,0.5126
2017-02-21,0.5126
2017-02-22,0.5127
2017-02-23,0.5076
2017-02-24,0.5025
2017-02-27,0.5025
2017-02-28,0.6042
2017-03-01,0.6194
2017-03-02,0.6601
2017-03-03,0.6957
2017-03-06,0.7211
2017-03-07,0.7415
2017-03-08,0.7161
2017-03-09,0.7262
2017-03-10,0.7414
2017-03-13,0.7414
2017-03-14,0.7619
2017-03-15,0.7212
2017-03-16,0.7211
2017-03-17,0.7262
2017-03-20,0.7262
2017-03-21,0.7568
2017-03-22,0.7619
2017-03-23,0.7618
2017-03-24,0.7618
2017-03-27,0.772
2017-03-28,0.7721
2017-03-29,0.772
2017-03-30,0.7568
2017-03-31,0.7516
2017-04-03,0.7567
2017-04-04,0.7721
2017-04-05,0.7975
2017-04-06,0.8026
2017-04-07,0.8127
2017-04-10,0.8025
2017-04-11,0.8077
2017-04-12,0.8026
2017-04-13,0.8025
2017-04-14,0.8025
2017-04-17,0.8025
2017-04-18,0.8026
2017-04-19,0.7975
2017-04-20,0.7873
2017-04-21,0.772
2017-04-24,0.7872
2017-04-25,0.8128
2017-04-26,0.8077
2017-04-27,0.7975
2017-04-28,0.7923
2017-05-01,0.8025
2017-05-02,0.8433
2017-05-03,0.8637
2017-05-04,0.8738
2017-05-05,0.8839
2017-05-08,0.889
2017-05-09,0.8942
2017-05-10,0.8891
2017-05-11,0.8738
2017-05-12,0.8687
2017-05-15,0.8737
2017-05-16,0.8993
2017-05-17,0.8891
2017-05-18,0.9095
2017-05-19,0.9043
2017-05-22,0.8941
2017-05-23,0.9044
2017-05-24,0.9197
2017-05-25,0.9197
2017-05-26,0.9246
2017-05-29,0.9246
2017-05-30,0.9297
2017-05-31,0.9706
2017-06-01,0.9706
2017-06-02,0.9705
2017-06-05,0.9705
2017-06-06,0.9706
2017-06-07,0.9859
2017-06-08,0.991
2017-06-09,0.996
2017-06-12,0.9959
2017-06-13,0.9961
2017-06-14,1.0012
2017-06-15,1.0011
2017-06-16,1.0011
2017-06-19,1.001
2017-06-20,1.0114
2017-06-21,0.9808
2017-06-22,0.9451
2017-06-23,0.9501
2017-06-26,0.9501
2017-06-27,1.0012
2017-06-28,1.0012
2017-06-29,1.0215
2017-06-30,1.0113
2017-07-03,1.0214
2017-07-04,1.0214
2017-07-05,1.0419
2017-07-06,1.0317
2017-07-07,1.0265
2017-07-10,1.0265
2017-07-11,1.0369
2017-07-12,1.0419
2017-07-13,1.0317
2017-07-14,1.0316
2017-07-17,1.0367
2017-07-18,1.0522
2017-07-19,1.1031
2017-07-20,1.1387
2017-07-21,1.159
2017-07-24,1.1692
2017-07-25,1.1541
2017-07-26,1.1133
2017-07-27,1.0929
2017-07-28,1.0775
2017-07-31,1.0724
2017-08-01,1.0674
2017-08-02,1.0674
2017-08-03,1.0725
2017-08-04,1.0698
2017-08-07,1.0507
2017-08-08,1.0445
2017-08-09,1.0445
2017-08-10,1.0304
2017-08-11,1.0316
2017-08-14,1.0201
2017-08-15,1.019
2017-08-16,1.0037
2017-08-17,0.9961
2017-08-18,1.0011
2017-08-21,0.9756
2017-08-22,0.9974
2017-08-23,0.9948
2017-08-24,1.0114
2017-08-25,1.0036
2017-08-28,1.0189
2017-08-29,1.0076
2017-08-30,1.0101
2017-08-31,0.991
2017-09-01,0.9998
2017-09-04,0.9998
2017-09-05,0.9997
2017-09-06,1.0547
2017-09-07,1.0394
2017-09-08,1.0367
2017-09-11,1.0341
2017-09-12,1.0267
2017-09-13,1.0343
2017-09-14,1.0432
2017-09-15,1.0265
2017-09-18,1.0125
2017-09-19,1.0267
2017-09-20,1.0279
2017-09-21,1.0279
2017-09-22,1.0202
2017-09-25,1.0074
2017-09-26,1.0496
2017-09-27,1.0458
2017-09-28,1.047
2017-09-29,1.0405
2017-10-02,1.0201
2017-10-03,1.0445
2017-10-04,1.061
2017-10-05,1.0597
2017-10-06,1.0622
2017-10-09,1.0622
2017-10-10,1.0723
2017-10-11,1.0878
2017-10-12,1.0712
2017-10-13,1.0673
2017-10-16,1.0622
2017-10-17,1.0878
2017-10-18,1.0878
2017-10-19,1.0852
2017-10-20,1.103
2017-10-23,1.0876
2017-10-24,1.1108
2017-10-25,1.098
2017-10-26,1.0954
2017-10-27,1.0928
2017-10-30,1.0927
2017-10-31,1.1312
2017-11-01,1.1592
2017-11-02,1.1591
2017-11-03,1.1692
2017-11-06,1.1768
2017-11-07,1.1987
2017-11-08,1.2229
2017-11-09,1.2229
2017-11-10,1.2202
2017-11-13,1.2074
2017-11-14,1.2408
2017-11-15,1.2382
2017-11-16,1.2535
2017-11-17,1.2585
2017-11-20,1.2584
2017-11-21,1.2714
2017-11-22,1.2841
2017-11-23,1.2841
2017-11-24,1.261
2017-11-27,1.2431
2017-11-28,1.2765
2017-11-29,1.2841
2017-11-30,1.256
2017-12-01,1.2585
2017-12-04,1.2686
2017-12-05,1.2893
2017-12-06,1.2816
2017-12-07,1.2764
2017-12-08,1.2712
2017-12-11,1.2865
2017-12-12,1.325
2017-12-13,1.2969
2017-12-14,1.3019
2017-12-15,1.312
2017-12-18,1.3375
2017-12-19,1.3658
2017-12-20,1.3734
2017-12-21,1.3402
2017-12-22,1.3222
2017-12-25,1.3222
2017-12-26,1.3298
2017-12-27,1.4321
2017-12-28,1.3759
2017-12-29,1.3757
2018-01-01,1.3757
2018-01-02,1.3884
2018-01-03,1.3913
2018-01-04,1.3964
2018-01-05,1.3936
2018-01-08,1.4063
2018-01-09,1.4245
2018-01-10,1.4194
2018-01-11,1.427
2018-01-12,1.437
2018-01-15,1.437
2018-01-16,1.419
2018-01-17,1.4398
2018-01-18,1.427
2018-01-19,1.4268
2018-01-22,1.4166
2018-01-23,1.4348
2018-01-24,1.4296
2018-01-25,1.4168
2018-01-26,1.4115
2018-01-29,1.4038
2018-01-30,1.4424
2018-01-31,1.4551
2018-02-01,1.478
2018-02-02,1.4728
2018-02-05,1.4804
2018-02-06,1.5165
2018-02-07,1.5419
2018-02-08,1.5393
2018-02-09,1.5545
2018-02-12,1.5697
2018-02-13,1.5829
2018-02-14,1.5726
2018-02-15,1.5879
2018-02-16,1.5901
2018-02-19,1.5901
2018-02-20,1.5952
2018-02-21,1.639
2018-02-22,1.6338
2018-02-23,1.6387
2018-02-26,1.6387
2018-02-27,1.6596
2018-02-28,1.6518
2018-03-01,1.6109
2018-03-02,1.6387
2018-03-05,1.6565
2018-03-06,1.6621
2018-03-07,1.6748
2018-03-08,1.6543
2018-03-09,1.6592
2018-03-12,1.6744
2018-03-13,1.703
2018-03-14,1.7489
2018-03-15,1.7616
2018-03-16,1.7691
2018-03-19,1.7562
2018-03-20,1.7874
2018-03-21,1.7413
2018-03-22,1.7105
2018-03-23,1.7154
2018-03-26,1.7383
2018-03-27,1.7516
2018-03-28,1.7183
2018-03-29,1.7001
2018-03-30,1.7001
2018-04-02,1.7153
2018-04-03,1.7388
2018-04-04,1.6953
2018-04-05,1.7054
2018-04-06,1.7077
2018-04-09,1.7076
2018-04-10,1.7209
2018-04-11,1.7208
2018-04-12,1.7437
2018-04-13,1.7486
2018-04-16,1.7409
2018-04-17,1.7797
2018-04-18,1.8078
2018-04-19,1.8102
2018-04-20,1.7997
2018-04-23,1.8175
2018-04-24,1.8488
2018-04-25,1.8436
2018-04-26,1.8077
2018-04-27,1.8023
2018-04-30,1.7996
2018-05-01,1.8309
2018-05-02,1.8231
2018-05-03,1.823
2018-05-04,1.8253
2018-05-07,1.8252
2018-05-08,1.8539
2018-05-09,1.8794
2018-05-10,1.8844
2018-05-11,1.8995
2018-05-14,1.8942
2018-05-15,1.9
2018-05-16,1.8973
2018-05-17,1.8998
2018-05-18,1.8816
2018-05-21,1.8994
2018-05-22,1.9204
2018-05-23,1.905
2018-05-24,1.8921
2018-05-25,1.8891
2018-05-28,1.8891
2018-05-29,1.8737
2018-05-30,1.9127
2018-05-31,1.8946
2018-06-01,1.9046
2018-06-04,1.9019
2018-06-05,1.9332
2018-06-06,1.9331
2018-06-07,1.9202
2018-06-08,1.9071
2018-06-11,1.8968
2018-06-12,1.9153
2018-06-13,1.9203
2018-06-14,1.9228
2018-06-15,1.9174
2018-06-18,1.9198
2018-06-19,1.923
2018-06-20,1.9229
2018-06-21,1.9279
2018-06-22,1.9071
2018-06-25,1.884
2018-06-26,1.9153
2018-06-27,1.9178
2018-06-28,1.9126
2018-06-29,1.9123
2018-07-02,1.9249
2018-07-03,1.9613
2018-07-04,1.9613
2018-07-05,1.9433
2018-07-06,1.9404
2018-07-09,1.9505
2018-07-10,1.9691
2018-07-11,1.9536
2018-07-12,1.9612
2018-07-13,1.966
2018-07-16,1.9761
2018-07-17,2.0075
2018-07-18,1.9971
2018-07-19,1.9842
2018-07-20,1.9685
2018-07-23,1.9556
2018-07-24,1.9844
2018-07-25,1.992
2018-07-26,1.9816
2018-07-27,1.9813
2018-07-30,1.9812
2018-07-31,2.0203
2018-08-01,2.0176
2018-08-02,2.0021
2018-08-03,2.0018
2018-08-06,2.0068
2018-08-07,2.0433
2018-08-08,2.0483
2018-08-09,2.0431
2018-08-10,2.0427
2018-08-13,2.0375
2018-08-14,2.0664
2018-08-15,2.0534
2018-08-16,2.0456
2018-08-17,2.0325
2018-08-20,2.0324
2018-08-21,2.0614
2018-08-22,2.0715
2018-08-23,2.0739
2018-08-24,2.0864
2018-08-27,2.0965
2018-08-28,2.1099
2018-08-29,2.1175
2018-08-30,2.0969
2018-08-31,2.0938
2018-09-03,2.0938
2018-09-04,2.1091
2018-09-05,2.1303
2018-09-06,2.125
2018-09-07,2.1298
2018-09-10,2.1245
2018-09-11,2.1381
2018-09-12,2.1354
2018-09-13,2.1327
2018-09-14,2.1426
2018-09-17,2.1476
2018-09-18,2.1612
2018-09-19,2.161
2018-09-20,2.1609
2018-09-21,2.1631
2018-09-24,2.1655
2018-09-25,2.2047
2018-09-26,2.1918
2018-09-27,2.184
2018-09-28,2.1964
2018-10-01,2.1937
2018-10-02,2.2073
2018-10-03,2.2174
2018-10-04,2.2121
2018-10-05,2.209
2018-10-08,2.209
2018-10-09,2.2345
2018-10-10,2.2584
2018-10-11,2.2583
2018-10-12,2.263
2018-10-15,2.2731
2018-10-16,2.297
2018-10-17,2.3046
2018-10-18,2.3044
2018-10-19,2.304
2018-10-22,2.3013
2018-10-23,2.3227
2018-10-24,2.3276
2018-10-25,2.3249
2018-10-26,2.3193
2018-10-29,2.3038
2018-10-30,2.3227
2018-10-31,2.3251
2018-11-01,2.3147
2018-11-02,2.3142
2018-11-05,2.3115
2018-11-06,2.338
2018-11-07,2.3533
2018-11-08,2.348
2018-11-09,2.3448
2018-11-12,2.3448
2018-11-13,2.337
2018-11-14,2.3712
2018-11-15,2.3557
2018-11-16,2.3424
2018-11-19,2.3474
2018-11-20,2.3791
2018-11-21,2.3967
2018-11-22,2.3967
2018-11-23,2.3962
2018-11-26,2.3935
2018-11-27,2.3893
2018-11-28,2.3789
2018-11-29,2.3531
2018-11-30,2.3424
2018-12-03,2.332
2018-12-04,2.4071
2018-12-05,2.4071
2018-12-06,2.4018
2018-12-07,2.386
2018-12-10,2.373
2018-12-11,2.3868
2018-12-12,2.4174
2018-12-13,2.407
2018-12-14,2.4091
2018-12-17,2.3807
2018-12-18,2.3842
2018-12-19,2.3943
2018-12-20,2.3788
2018-12-21,2.3757
2018-12-24,2.3729
2018-12-25,2.3729
2018-12-26,2.4251
2018-12-27,2.3993
2018-12-28,2.3706
2018-12-31,2.3549
2019-01-01,2.3549
2019-01-02,2.4097
2019-01-03,2.3993
2019-01-04,2.4065
2019-01-07,2.4038
2019-01-08,2.4381
2019-01-09,2.4354
2019-01-10,2.4224
2019-01-11,2.4142
2019-01-14,2.4115
2019-01-15,2.4227
2019-01-16,2.4071
2019-01-17,2.3967
2019-01-18,2.3935
2019-01-21,2.3935
2019-01-22,2.3934
2019-01-23,2.3969
2019-01-24,2.3531
2019-01-25,2.3732
2019-01-28,2.3807
2019-01-29,2.4073
2019-01-30,2.4123
2019-01-31,2.3839
2019-02-01,2.386
2019-02-04,2.3781
2019-02-05,2.4047
2019-02-06,2.4123
2019-02-07,2.3967
2019-02-08,2.4116
2019-02-11,2.4243
2019-02-12,2.4253
2019-02-13,2.4277
2019-02-14,2.4198
2019-02-15,2.4192
2019-02-18,2.4192
2019-02-19,2.419
2019-02-20,2.4354
2019-02-21,2.4429
2019-02-22,2.4424
2019-02-25,2.4397
2019-02-26,2.4381
2019-02-27,2.4354
2019-02-28,2.4326
2019-03-01,2.4296
2019-03-04,2.4243
2019-03-05,2.433
2019-03-06,2.4508
2019-03-07,2.4455
2019-03-08,2.4398
2019-03-11,2.4269
2019-03-12,2.4407
2019-03-13,2.4379
2019-03-14,2.4352
2019-03-15,2.4347
2019-03-18,2.432
2019-03-19,2.4432
2019-03-20,2.4533
2019-03-21,2.4583
2019-03-22,2.4424
2019-03-25,2.4422
2019-03-26,2.4484
2019-03-27,2.42
2019-03-28,2.4147
2019-03-29,2.3809
2019-04-01,2.3781
2019-04-02,2.41
2019-04-03,2.4201
2019-04-04,2.4225
2019-04-05,2.422
2019-04-08,2.4116
2019-04-09,2.4047
2019-04-10,2.4097
2019-04-11,2.4172
2019-04-12,2.4219
2019-04-15,2.4012
2019-04-16,2.4201
2019-04-17,2.4277
2019-04-18,2.4116
2019-04-19,2.4116
2019-04-22,2.4217
2019-04-23,2.4227
2019-04-24,2.4174
2019-04-25,2.4121
2019-04-26,2.4091
2019-04-29,2.4063
2019-04-30,2.4099
2019-05-01,2.4071
2019-05-02,2.4172
2019-05-03,2.4168
2019-05-06,2.4115
2019-05-07,2.4124
2019-05-08,2.4225
2019-05-09,2.4172
2019-05-10,2.4168
2019-05-13,2.3961
2019-05-14,2.3919
2019-05-15,2.3917
2019-05-16,2.3865
2019-05-17,2.3732
2019-05-20,2.3653
2019-05-21,2.3663
2019-05-22,2.3661
2019-05-23,2.3506
2019-05-24,2.3371
2019-05-27,2.3371
2019-05-28,2.3396
2019-05-29,2.3481
2019-05-30,2.3634
2019-05-31,2.3399
2019-06-03,2.3243
2019-06-04,2.3342
2019-06-05,2.3366
2019-06-06,2.3056
2019-06-07,2.2666
2019-06-10,2.2716
2019-06-11,2.2457
2019-06-12,2.2148
2019-06-13,2.1686
2019-06-14,2.1682
2019-06-17,2.1783
2019-06-18,2.2108
2019-06-19,2.1592
2019-06-20,2.1283
2019-06-21,2.0997
2019-06-24,2.1047
2019-06-25,2.1208
2019-06-26,2.1387
2019-06-27,2.1334
2019-06-28,2.0868
2019-07-01,2.1073
2019-07-02,2.1722
2019-07-03,2.2028
2019-07-04,2.2028
2019-07-05,2.2152
2019-07-08,2.2305
2019-07-09,2.2355
2019-07-10,2.1687
2019-07-11,2.1404
2019-07-12,2.1298
2019-07-15,2.1271
2019-07-16,2.144
2019-07-17,2.113
2019-07-18,2.0204
2019-07-19,2.0637
2019-07-22,2.0662
2019-07-23,2.0412
2019-07-24,2.0925
2019-07-25,2.1
2019-07-26,2.1125
2019-07-29,2.0996
2019-07-30,2.0592
2019-07-31,2.0616
2019-08-01,2.0744
2019-08-02,2.0483
2019-08-05,1.9969
2019-08-06,2.028
2019-08-07,2.0125
2019-08-08,2.0072
2019-08-09,1.9864
2019-08-12,1.9684
2019-08-13,1.9873
2019-08-14,1.9384
2019-08-15,1.8793
2019-08-16,1.8585
2019-08-19,1.8943
2019-08-20,1.9
2019-08-21,1.9718
2019-08-22,1.9819
2019-08-23,1.9534
2019-08-26,1.9764
2019-08-27,1.9694
2019-08-28,1.9796
2019-08-29,1.9795
2019-08-30,1.9765
2019-09-02,1.9765
2019-09-03,1.9507
2019-09-04,1.9434
2019-09-05,1.9509
2019-09-06,1.9481
2019-09-09,1.948
2019-09-10,1.9334
2019-09-11,1.9436
2019-09-12,1.9511
2019-09-13,1.956
2019-09-16,1.9764
2019-09-17,1.9719
2019-09-18,1.9307
2019-09-19,1.9178
2019-09-20,1.897
2019-09-23,1.8892
2019-09-24,1.9026
2019-09-25,1.882
2019-09-26,1.8024
2019-09-27,1.779
2019-09-30,1.8071
2019-10-01,1.7618
2019-10-02,1.7387
2019-10-03,1.6901
2019-10-04,1.6873
2019-10-07,1.7025
2019-10-08,1.6667
2019-10-09,1.6743
2019-10-10,1.6639
2019-10-11,1.6611
2019-10-14,1.6611
2019-10-15,1.6482
2019-10-16,1.6512
2019-10-17,1.6639
2019-10-18,1.656
2019-10-21,1.6508
2019-10-22,1.6385
2019-10-23,1.6512
2019-10-24,1.6614
2019-10-25,1.6612
2019-10-28,1.6278
2019-10-29,1.6008
2019-10-30,1.5726
2019-10-31,1.524
2019-11-01,1.5136
2019-11-04,1.5289
2019-11-05,1.536
2019-11-06,1.541
2019-11-07,1.5538
2019-11-08,1.5433
2019-11-11,1.5433
2019-11-12,1.5637
2019-11-13,1.5641
2019-11-14,1.5615
2019-11-15,1.5613
2019-11-18,1.5535
2019-11-19,1.5539
2019-11-20,1.5564
2019-11-21,1.564
2019-11-22,1.5766
2019-11-25,1.5817
2019-11-26,1.5778
2019-11-27,1.5853
2019-11-28,1.5853
2019-11-29,1.5672
2019-12-02,1.5493
2019-12-03,1.559
2019-12-04,1.5359
2019-12-05,1.5256
2019-12-06,1.5049
2019-12-09,1.533
2019-12-10,1.5411
2019-12-11,1.5615
2019-12-12,1.5461
2019-12-13,1.5562
2019-12-16,1.5484
2019-12-17,1.5386
2019-12-18,1.5513
2019-12-19,1.5615
2019-12-20,1.5613
2019-12-23,1.5561
2019-12-24,1.5667
2019-12-25,1.5667
2019-12-26,1.564
2019-12-27,1.551
2019-12-30,1.5202
2019-12-31,1.5436
2020-01-01,1.5436
2020-01-02,1.5256
2020-01-03,1.5075
2020-01-06,1.5177
2020-01-07,1.5104
2020-01-08,1.5257
2020-01-09,1.5231
2020-01-10,1.5305
2020-01-13,1.5356
2020-01-14,1.5514
2020-01-15,1.5564
2020-01-16,1.5461
2020-01-17,1.5535
2020-01-20,1.5535
2020-01-21,1.533
2020-01-22,1.5436
2020-01-23,1.5487
2020-01-24,1.5254
2020-01-27,1.533
2020-01-28,1.5462
2020-01-29,1.541
2020-01-30,1.5512
2020-01-31,1.5382
2020-02-03,1.5535
2020-02-04,1.5462
2020-02-05,1.5487
2020-02-06,1.5589
2020-02-07,1.5357
2020-02-10,1.5433
2020-02-11,1.559
2020-02-12,1.5692
2020-02-13,1.5717
2020-02-14,1.5689
2020-02-17,1.5689
2020-02-18,1.5688
2020-02-19,1.5692
2020-02-20,1.5717
2020-02-21,1.5459
2020-02-24,1.5254
2020-02-25,1.5104
2020-02-26,1.5078
2020-02-27,1.4207
2020-02-28,1.267
2020-03-02,1.1877
2020-03-03,0.9197
2020-03-04,0.7104
2020-03-05,0.6109
2020-03-06,0.4504
2020-03-09,0.3409
2020-03-10,0.4326
2020-03-11,0.3943
2020-03-12,0.3027
2020-03-13,0.2441
2020-03-16,0.1933
2020-03-17,0.1373
2020-03-18,-0.0127
2020-03-19,-0.0254
2020-03-20,-0.033
2020-03-23,-0.0356
2020-03-24,-0.0381
2020-03-25,-0.0813
2020-03-26,-0.1372
2020-03-27,-0.0381
2020-03-30,0.0102
2020-03-31,0.061
2020-04-01,0.0381
2020-04-02,0.0458
2020-04-03,0.0585
2020-04-06,0.0534
2020-04-07,0.1144
2020-04-08,0.1627
2020-04-09,0.1933
2020-04-10,0.1933
2020-04-13,0.1933
2020-04-14,0.1373
2020-04-15,0.117
2020-04-16,0.1119
2020-04-17,0.0864
2020-04-20,0.0712
2020-04-21,0.0864
2020-04-22,0.0915
2020-04-23,0.0966
2020-04-24,0.0991
2020-04-27,0.0915
2020-04-28,0.0864
2020-04-29,0.0788
2020-04-30,0.0788
2020-05-01,0.0991
2020-05-04,0.0991
2020-05-05,0.0966
2020-05-06,0.1068
2020-05-07,0.0839
2020-05-08,0.0941
2020-05-11,0.1042
2020-05-12,0.1195
2020-05-13,0.1093
2020-05-14,0.1093
2020-05-15,0.0991
2020-05-18,0.1042
2020-05-19,0.1144
2020-05-20,0.1144
2020-05-21,0.1068
2020-05-22,0.1144
2020-05-25,0.1144
2020-05-26,0.1169
2020-05-27,0.1398
2020-05-28,0.1424
2020-05-29,0.1246
2020-06-01,0.1246
2020-06-02,0.1395
2020-06-03,0.1471
2020-06-04,0.142
2020-06-05,0.1471
2020-06-08,0.1572
2020-06-09,0.1576
2020-06-10,0.1653
2020-06-11,0.1602
2020-06-12,0.15
2020-06-15,0.1526
2020-06-16,0.1521
2020-06-17,0.1471
2020-06-18,0.1445
2020-06-19,0.1471
2020-06-22,0.1395
2020-06-23,0.1344
2020-06-24,0.1369
2020-06-25,0.1369
2020-06-26,0.1369
2020-06-29,0.1217
2020-06-30,0.1293
2020-07-01,0.1293
2020-07-02,0.1369
2020-07-03,0.1369
2020-07-06,0.1369
